source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,2000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,14000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,9000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,23000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,12000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,8000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-06-11 10:11:36,26000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,11000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,15000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,10000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-06-11 10:11:36,11000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1990,ANNUAL,0,0,YEAR,,1990-06-11 10:11:36,15000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,12000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,14000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,14000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,24000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,20000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,15000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-06-11 10:11:36,11000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1990,ANNUAL,0,0,YEAR,,1990-06-11 10:11:36,8000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,9000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,71000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,129000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,142000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,134000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,168000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,8000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,4000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,6000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1990,ANNUAL,0,0,YEAR,,1990-06-11 10:11:36,4000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ALDICARB = 98301)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,11000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ALDICARB = 98301)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,7000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ALDICARB = 98301)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,23000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,2000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZINPHOS-METHYL = 58001)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,2000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-06-11 10:11:36,4000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-06-11 10:11:36,53000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,18000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,47000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,22000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,6000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBOFURAN = 90601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,5000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,37000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,37000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,34000.0,
SURVEY,ENVIRONMENTAL,VEGETABLES,POTATOES,FALL,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"POTATOES, FALL - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DISULFOTON = 32501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,19000.0,
